flightnumber,destination,latitude,longitude,price,date
CQH8949 ,China,23.2321,113.2699,188.89,2025-05-15
THA212  ,Thailand,13.6967,100.7623,68.5,2025-05-15
N827HB  ,United States,63.5656,-151.3427,213.32,2025-05-15
OMS228  ,Slovakia,50.3866,15.3673,54.01,2025-05-15
TAM3146 ,Brazil,-28.9951,-50.5838,193.64,2025-05-15
TAM3036 ,Brazil,-23.7098,-46.4196,141.5,2025-05-15
HB3442  ,Switzerland,47.5895,9.059,36.76,2025-05-15
PGT4236 ,Turkey,40.5929,30.4237,219.24,2025-05-15
PGT75FA ,Turkey,42.4964,11.3493,223.58,2025-05-15
TSC189  ,Canada,49.8412,2.3393,208.21,2025-05-15
EJU72CG ,Austria,49.5921,-8.6291,218.97,2025-05-15
EJU94HN ,Austria,52.0123,7.3335,188.9,2025-05-15
PGT4TT  ,Turkey,44.7943,14.0793,230.74,2025-05-15
EJU67GE ,Austria,45.2347,-5.2052,231.37,2025-05-15
PGT53YM ,Turkey,42.5883,26.6982,190.46,2025-05-15
OECCD   ,Austria,42.2443,12.4657,28.01,2025-05-15
VLG28WE ,Spain,43.3826,-8.311,88.14,2025-05-15
VLG4AT  ,Spain,39.5392,2.6938,74.82,2025-05-15
DAL10   ,United States,55.4359,-8.7755,216.71,2025-05-15
ROJ004  ,United Arab Emirates,30.7422,31.2704,197.57,2025-05-15
VIV5074 ,Mexico,19.3407,-99.5696,231.15,2025-05-15
TSC650  ,Canada,43.5597,-73.5847,223.17,2025-05-15
EJU95FP ,Austria,40.3124,1.6106,226.04,2025-05-15
DAL3020 ,United States,33.9633,-84.9235,197.72,2025-05-15
PGT396  ,Turkey,57.3488,26.0577,236.66,2025-05-15
PGT37SD ,Turkey,45.4982,11.9425,235.38,2025-05-15
PGT4TD  ,Turkey,47.3656,14.893,202.58,2025-05-15
PGT99JD ,Turkey,41.3066,29.2814,191.92,2025-05-15
PGT8JL  ,Turkey,41.699,20.8576,183.31,2025-05-15
PGT55XN ,Turkey,43.5289,24.9878,191.38,2025-05-15
EJU42CT ,Austria,41.9442,-4.3707,214.34,2025-05-15
PGT1WF  ,Turkey,41.0833,39.5043,143.3,2025-05-15
PGT8CZ  ,Turkey,43.368,22.8006,187.2,2025-05-15
TSC260  ,Canada,41.7787,1.1465,175.07,2025-05-15
EJU349F ,Austria,38.3409,15.5365,214.37,2025-05-15
PGT1310 ,Turkey,57.412,16.9329,21.0,2025-05-15
PGT27DE ,Turkey,46.9291,16.3112,254.98,2025-05-15
PGT968  ,Turkey,45.5782,16.5574,239.89,2025-05-15
TVS2DZ  ,Slovakia,50.1953,13.0836,198.58,2025-05-15
IAW124  ,Iraq,25.7285,53.5918,229.43,2025-05-15
UBD106  ,Iraq,34.0449,35.5022,210.5,2025-05-15
CAI8Z   ,Turkey,49.1771,14.3778,215.29,2025-05-15
FYG44N  ,Belgium,44.7076,16.6238,235.36,2025-05-15
ACA316  ,Canada,46.1376,-74.6995,159.0,2025-05-15
RPA4665 ,United States,41.9932,-88.2965,95.65,2025-05-15
JAL698  ,Japan,33.0778,135.1123,259.55,2025-05-15
IGO8J   ,India,14.9097,79.5756,222.98,2025-05-15
VTNDA   ,India,14.1004,79.1553,171.33,2025-05-15
IGO1083 ,India,12.8273,81.3231,227.98,2025-05-15
AIC734  ,India,22.8081,88.9773,180.18,2025-05-15
JBU351  ,United States,40.2781,-72.9632,220.4,2025-05-15
WIF6    ,Norway,62.1319,7.814,148.33,2025-05-15
T7850   ,San Marino,48.6477,10.8629,70.37,2025-05-15
KYE9570 ,United States,61.1022,-150.8063,128.53,2025-05-15
AAL1940 ,United States,34.017,-94.4824,202.19,2025-05-15
GCBHA   ,United Kingdom,52.0711,-0.6258,0.0,2025-05-15
T7BKK   ,San Marino,44.0047,12.8214,48.39,2025-05-15
PGT9GF  ,Turkey,47.3539,4.8623,227.22,2025-05-15
PGT79UW ,Turkey,40.9172,30.4521,160.4,2025-05-15
PGT1099 ,Turkey,40.8282,-0.6887,222.53,2025-05-15
IBE03GG ,Spain,43.41,-9.7494,212.36,2025-05-15
IBE03PP ,Spain,39.7788,-8.9421,215.79,2025-05-15
EJU19EL ,Austria,36.617,-4.4181,86.0,2025-05-15
VLG5YX  ,Spain,41.5707,0.4377,230.75,2025-05-15
JAL2506 ,Japan,36.852,136.1212,193.49,2025-05-15
UAF1208 ,United Arab Emirates,25.1096,54.1742,152.83,2025-05-15
PGT1ZF  ,Turkey,42.1436,3.6927,215.5,2025-05-15
BBC364  ,Bangladesh,23.3702,89.3477,246.04,2025-05-15
PGT1149 ,Turkey,44.3989,13.7105,218.22,2025-05-15
PGT3DW  ,Turkey,42.7982,25.8413,192.83,2025-05-15
AAY2960 ,United States,32.1237,-82.7309,192.71,2025-05-15
PGT7VD  ,Turkey,41.5684,27.8005,225.59,2025-05-15
PGT7HT  ,Turkey,41.7855,27.4872,195.02,2025-05-15
N904AF  ,United States,29.4415,-93.6685,46.25,2025-05-15
ELY312  ,Israel,46.6806,15.7145,252.4,2025-05-15
UBD442  ,Bulgaria,44.3849,25.5702,250.09,2025-05-15
ELY354  ,Israel,37.5873,29.4077,274.51,2025-05-15
N364SP  ,United States,44.4559,-72.6557,59.68,2025-05-15
ELY2372 ,Israel,43.2946,22.4031,253.14,2025-05-15
LZB8535 ,Bulgaria,42.5626,23.6029,201.78,2025-05-15
UAL2744 ,United States,29.9744,-94.8524,115.26,2025-05-15
TAG18   ,San Marino,26.2966,46.5891,286.55,2025-05-15
EJU75TZ ,Austria,35.2619,29.4651,180.08,2025-05-15
EXS29Y  ,United Kingdom,40.0813,2.0898,207.5,2025-05-15
EJU696Q ,Austria,46.3217,1.2539,194.26,2025-05-15
AAL835  ,United States,36.877,-89.1822,205.92,2025-05-15
N406BK  ,United States,41.4131,-70.1386,69.0,2025-05-15
MNB313  ,Turkey,44.9811,-62.4427,245.28,2025-05-15
ELY224  ,Israel,40.7134,19.8458,274.29,2025-05-15
ELY5225 ,Israel,32.7698,32.515,185.48,2025-05-15
ELY396  ,Israel,40.7654,6.5078,241.31,2025-05-15
ELY2366 ,Israel,33.5113,33.1237,269.89,2025-05-15
PCH5N   ,Switzerland,55.2225,-4.5176,122.55,2025-05-15
ROU1519 ,Canada,45.8063,-72.6715,129.06,2025-05-15
HB3288  ,Switzerland,45.4966,5.8922,41.48,2025-05-15
MNB381  ,Turkey,43.6843,20.6511,198.27,2025-05-15
EJU5149 ,Austria,49.6409,5.0276,239.14,2025-05-15
SWA3129 ,United States,42.6018,-91.4211,247.11,2025-05-15
SWA650  ,United States,38.5065,-84.996,212.21,2025-05-15
AAL1178 ,United States,27.3089,-79.4181,257.2,2025-05-15
ACA809  ,Canada,52.7207,4.1553,192.3,2025-05-15
MAL7079 ,Canada,49.9718,-114.4783,233.25,2025-05-15
GPX6UC  ,Bulgaria,42.2847,19.7045,208.23,2025-05-15
EJU92GY ,Austria,37.3589,-7.6485,163.59,2025-05-15
JBU287  ,United States,43.051,-74.4879,228.56,2025-05-15
ANA39   ,Japan,34.7999,137.2873,201.24,2025-05-15
EJU782A ,Austria,39.4998,11.781,196.91,2025-05-15
GPX5SA  ,Bulgaria,46.6297,14.4501,211.39,2025-05-15
EJU62WD ,Austria,40.6065,-6.3039,243.86,2025-05-15
AUA73   ,Austria,51.5358,0.7976,247.32,2025-05-15
AUA6BZ  ,Austria,45.8481,23.5551,169.49,2025-05-15
PCH57T  ,Switzerland,53.5362,-1.4466,142.33,2025-05-15
AEA62YU ,Spain,43.8474,-3.9782,233.15,2025-05-15
ERU818  ,United States,29.4099,-81.4097,31.28,2025-05-15
BVR60   ,Germany,45.9245,15.4455,184.73,2025-05-15
EJU61MW ,Austria,39.6727,-8.5133,235.57,2025-05-15
ELY2522 ,Israel,42.7317,23.105,260.6,2025-05-15
DKELC   ,Germany,51.2265,9.248,22.55,2025-05-15
S2AEP   ,Bangladesh,22.423,91.7415,49.11,2025-05-15
EJU74EG ,Austria,42.2041,11.8172,143.35,2025-05-15
ELY394  ,Israel,39.4196,14.9091,235.95,2025-05-15
ANE70DJ ,Spain,35.7236,-5.8353,67.83,2025-05-15
AUA810Y ,Austria,41.9407,22.3784,216.53,2025-05-15
EJU19WZ ,Austria,40.9215,-6.0992,209.88,2025-05-15
ELY320  ,Israel,46.6842,12.9771,247.18,2025-05-15
ELY358  ,Israel,47.9967,11.9076,258.83,2025-05-15
MAL8058 ,Canada,51.118,-111.9925,141.85,2025-05-15
ELY386  ,Israel,33.7658,31.906,279.98,2025-05-15
ELY362  ,Israel,39.7018,26.9771,275.5,2025-05-15
AUA93   ,Austria,53.3938,-0.7822,242.55,2025-05-15
AUA2NS  ,Austria,37.6438,22.1785,215.22,2025-05-15
COBB10  ,United States,51.9915,-1.6685,134.67,2025-05-15
GLO1345 ,Brazil,-23.2185,-43.6111,224.29,2025-05-15
AEA76ZU ,Spain,40.4628,-3.5253,74.81,2025-05-15
JBU569  ,United States,41.794,-70.6068,179.55,2025-05-15
KLM1251 ,Kingdom of the Netherlands,59.6416,22.8722,173.75,2025-05-15
HEZ651  ,Israel,38.9236,21.1728,181.76,2025-05-15
FDX1477 ,United States,44.3475,-88.4612,142.64,2025-05-15
SWA3326 ,United States,39.937,-86.6333,213.34,2025-05-15
FJIMU   ,France,44.6889,0.4614,58.87,2025-05-15
4XCZB   ,Israel,32.0055,34.8238,93.58,2025-05-15
VUAVE   ,India,24.3661,85.5511,252.98,2025-05-15
EJU94TL ,Austria,44.707,3.1064,234.46,2025-05-15
EJU71UH ,Austria,31.5755,29.3262,200.16,2025-05-15
EJU73JD ,Austria,46.9645,-1.7536,90.42,2025-05-15
BBC305  ,Bangladesh,52.9803,3.0553,256.89,2025-05-15
SKU632  ,Chile,-30.6024,-61.2899,249.89,2025-05-15
SKU620  ,Chile,-30.6283,-61.3437,248.74,2025-05-15
ARG1302 ,Argentina,25.7825,-80.4004,86.52,2025-05-15
UPS80   ,United States,41.2123,-124.028,201.83,2025-05-15
EJU57GB ,Austria,52.5376,-1.143,198.17,2025-05-15
,United States,33.5503,-86.7807,85.67,2025-05-15
AUA81   ,Austria,54.2896,-9.5221,271.5,2025-05-15
JBU302  ,United States,28.985,-78.6978,221.46,2025-05-15
NKS2599 ,United States,33.9168,-78.7289,223.3,2025-05-15
JSD425  ,Hungary,57.6756,24.2268,219.16,2025-05-15
CTV526  ,Indonesia,-2.2164,104.583,226.66,2025-05-15
EJU34BW ,Austria,41.1519,-4.3346,244.08,2025-05-15
OYJKL   ,Denmark,55.1972,11.4171,51.3,2025-05-15
CTV793  ,Indonesia,-6.3782,109.191,206.78,2025-05-15
AAL656  ,United States,32.9133,-97.0547,73.05,2025-05-15
BTK7010 ,Indonesia,-1.5534,103.8992,232.92,2025-05-15
EJU36QM ,Austria,43.5527,0.0873,239.46,2025-05-15
AAL1775 ,United States,39.7707,-92.8979,274.87,2025-05-15
SXRJB   ,Greece,53.1031,2.6041,199.49,2025-05-15
FSE1B   ,Austria,49.4391,8.5588,229.52,2025-05-15
FDX130  ,United States,44.3641,-76.479,244.78,2025-05-15
MAL7062 ,Canada,48.235,-89.914,234.95,2025-05-15
ASP554  ,Canada,45.2559,-73.89,130.31,2025-05-15
EJU857P ,Austria,43.9337,2.8595,209.47,2025-05-15
EJU97VP ,Austria,41.1886,10.114,192.99,2025-05-15
MAL7051 ,Canada,50.3239,-118.6059,229.54,2025-05-15
AUA53LJ ,Austria,48.0435,15.4354,180.08,2025-05-15
NKS2474 ,United States,37.7336,-76.3136,219.73,2025-05-15
UAE9CL  ,United Arab Emirates,47.277,18.0892,224.5,2025-05-15
FDX5066 ,United States,44.5927,-79.1054,239.74,2025-05-15
RPA4612 ,United States,39.6717,-75.2661,224.38,2025-05-15
UAE751  ,United Arab Emirates,36.3503,3.6338,240.56,2025-05-15
BKP961  ,Thailand,2.1052,104.1786,139.42,2025-05-15
UAE21K  ,United Arab Emirates,55.3258,38.1622,154.27,2025-05-15
UAE62T  ,United Arab Emirates,45.9824,23.1276,230.81,2025-05-15
SYB926  ,Canada,52.4239,-5.0249,253.62,2025-05-15
AAY1397 ,United States,35.9802,-85.4536,207.97,2025-05-15
BKP277  ,Thailand,13.3145,100.4718,177.51,2025-05-15
BKP172  ,Thailand,10.1295,100.2156,194.13,2025-05-15
BKP806  ,Thailand,11.7464,101.3838,243.6,2025-05-15
RJA523  ,Jordan,31.9375,35.1245,161.23,2025-05-15
ANE64VU ,Spain,39.3141,-4.178,237.77,2025-05-15
RPA4666 ,United States,40.5673,-83.131,217.22,2025-05-15
RPA5734 ,United States,38.2547,-80.7914,229.53,2025-05-15
MEA252  ,San Marino,35.133,32.1839,287.94,2025-05-15
AEA35WQ ,Spain,38.706,-7.6858,228.64,2025-05-15
UAE358  ,United Arab Emirates,14.043,78.497,246.76,2025-05-15
UAE25J  ,United Arab Emirates,35.9263,12.6162,221.48,2025-05-15
UAL181  ,United States,51.0765,6.641,245.56,2025-05-15
AXB336  ,India,24.0138,55.7464,151.15,2025-05-15
ANE76YM ,Spain,39.2422,-3.5181,136.76,2025-05-15
ERU822  ,United States,29.2689,-81.2195,50.97,2025-05-15
BNOV    ,Norway,62.3448,6.9598,127.0,2025-05-15
IGO769Y ,India,13.804,78.0021,182.21,2025-05-15
IGO504  ,India,17.716,83.321,68.19,2025-05-15
DAL195  ,United States,42.8442,-7.1752,232.04,2025-05-15
SXHNY   ,Greece,37.459,25.4981,42.91,2025-05-15
EZY62AD ,United Kingdom,52.9735,0.9332,218.05,2025-05-15
ENT4442 ,Poland,47.54,22.7694,207.42,2025-05-15
EZY38NZ ,United Kingdom,46.4318,5.2044,219.98,2025-05-15
ENT73LN ,Poland,40.825,-9.5859,226.07,2025-05-15
AXB2690 ,India,13.2097,77.9677,97.61,2025-05-15
AEA83DV ,Spain,44.6964,-0.3191,252.42,2025-05-15
ENT4801 ,Poland,39.2042,11.7169,210.77,2025-05-15
ENT7048 ,Poland,48.0275,16.8602,227.27,2025-05-15
ENT585  ,Poland,47.7505,2.1492,226.85,2025-05-15
LEJ888  ,Germany,51.6733,9.7959,162.39,2025-05-15
ANE77EM ,Spain,40.5477,-5.8305,194.98,2025-05-15
UAE333  ,United Arab Emirates,14.4194,119.7566,247.63,2025-05-15
AAL721  ,United States,42.4898,10.7072,235.94,2025-05-15
IGO2306 ,India,23.5609,88.6132,223.61,2025-05-15
MEA218  ,San Marino,48.9124,10.3008,263.59,2025-05-15
DEEKL   ,Germany,48.2147,11.0192,36.76,2025-05-15
UAE76J  ,United Arab Emirates,42.1198,31.4076,220.81,2025-05-15
UAE35   ,United Arab Emirates,54.6413,-1.8445,132.89,2025-05-15
MEA232  ,San Marino,39.4895,22.5461,264.2,2025-05-15
AXB1240 ,India,20.1239,81.3311,237.02,2025-05-15
SWA4315 ,United States,35.5451,-97.3611,178.79,2025-05-15
T7CAL   ,San Marino,46.8249,24.4125,128.82,2025-05-15
AXB241  ,India,16.9655,86.1817,243.44,2025-05-15
UAE220  ,United Arab Emirates,40.9602,24.7988,301.79,2025-05-15
ENT74RW ,Poland,38.0309,-9.8307,232.04,2025-05-15
AXB890  ,India,23.3955,57.0272,234.35,2025-05-15
SWA2480 ,United States,26.1988,-97.7639,159.0,2025-05-15
DAL1376 ,United States,29.6823,-81.6785,194.05,2025-05-15
AAL2616 ,United States,32.9655,-97.0543,71.0,2025-05-15
GRDNY   ,United Kingdom,54.2894,-1.7139,48.07,2025-05-15
S5PGE   ,Slovenia,46.4541,15.66,40.13,2025-05-15
DAIR113 ,India,24.5334,85.6035,246.26,2025-05-15
UPS105  ,United States,34.027,133.7072,218.43,2025-05-15
NOZ531  ,Norway,59.9125,10.5933,113.15,2025-05-15
ANE88MB ,Spain,44.5652,2.3875,235.59,2025-05-15
TCN8    ,United States,42.2079,-72.0199,205.54,2025-05-15
ADO74   ,Japan,37.9579,140.7684,196.94,2025-05-15
UAL2319 ,United States,37.4512,-80.1699,213.47,2025-05-15
EXS29P  ,United Kingdom,45.7137,11.2468,168.95,2025-05-15
SWA1031 ,United States,39.5893,-88.1962,177.99,2025-05-15
JIA5079 ,United States,41.5983,-75.4289,190.39,2025-05-15
PDT5936 ,United States,40.3758,-76.8746,192.95,2025-05-15
AAL194  ,United States,54.2368,-8.478,219.29,2025-05-15
AMX191  ,United States,19.3957,-99.1474,94.14,2025-05-15
JIA5591 ,United States,33.3827,-86.128,218.61,2025-05-15
RPA5773 ,United States,40.6128,-74.0638,148.16,2025-05-15
UAL1112 ,United States,30.3097,-84.7355,251.69,2025-05-15
ANA1214 ,Japan,33.6943,130.376,92.3,2025-05-15
ECA2XA  ,Germany,47.6107,4.7219,203.58,2025-05-15
DAL2789 ,United States,42.258,-95.9099,258.72,2025-05-15
UAE59   ,United Arab Emirates,52.0856,14.6868,242.85,2025-05-15
QLK316D ,Australia,-35.3653,149.4681,163.37,2025-05-15
UAL1759 ,United States,42.2405,-88.4974,143.57,2025-05-15
QLK183D ,Australia,-33.9243,151.1703,69.02,2025-05-15
UAE5RQ  ,United Arab Emirates,45.1792,8.8919,109.91,2025-05-15
UAE1    ,United Arab Emirates,51.6815,1.9113,236.11,2025-05-15
ELY015  ,Israel,44.016,10.4356,241.16,2025-05-15
UAE380  ,United Arab Emirates,24.0056,92.9028,262.69,2025-05-15
ISR886  ,Romania,36.4505,34.0472,229.72,2025-05-15
UAE25K  ,United Arab Emirates,48.7741,9.7466,269.22,2025-05-15
LIL9104 ,Romania,43.9011,23.9766,258.26,2025-05-15
DLH456  ,Germany,55.1724,-6.658,268.7,2025-05-15
UAE71J  ,United Arab Emirates,29.6764,32.7866,252.38,2025-05-15
UAE417  ,United Arab Emirates,-34.2385,151.0126,175.21,2025-05-15
N53EU   ,United States,53.4079,-7.0364,61.24,2025-05-15
OCN64   ,Germany,51.5464,1.1364,254.17,2025-05-15
HB3161  ,Switzerland,46.6544,6.2689,31.3,2025-05-15
UAL1490 ,United States,41.9647,-88.2228,99.8,2025-05-15
UAE81W  ,United Arab Emirates,44.6928,-11.2889,224.11,2025-05-15
UAL423  ,United States,39.1523,20.7137,220.92,2025-05-15
UPS888  ,United States,35.0796,-106.8495,147.26,2025-05-15
DIJLJ   ,Germany,42.6053,-7.3378,220.99,2025-05-15
ENY4129 ,United States,37.6683,-92.9688,216.92,2025-05-15
FDX1865 ,United States,33.3313,-113.1058,229.24,2025-05-15
UAE34Y  ,United Arab Emirates,53.2842,-2.4094,77.93,2025-05-15
UAL163  ,United States,45.4628,-66.3941,240.57,2025-05-15
UAE7AM  ,United Arab Emirates,41.0541,0.0267,250.27,2025-05-15
N988H   ,United States,40.597,-74.5386,155.72,2025-05-15
BBQ512  ,United States,23.0052,-80.0792,143.06,2025-05-15
NKS2744 ,United States,27.7744,-80.7129,190.54,2025-05-15
DEELV   ,Germany,50.659,12.3925,57.6,2025-05-15
PTOUF   ,Brazil,-21.9609,-47.187,126.16,2025-05-15
UAL1720 ,United States,44.6113,-93.4526,160.24,2025-05-15
N487CB  ,United States,42.4604,-85.4081,209.94,2025-05-15
RS270   ,Canada,52.1835,-106.7597,57.61,2025-05-15
JAL6    ,Japan,48.0273,-117.0338,261.2,2025-05-15
NKS2045 ,United States,26.7722,-83.9068,205.09,2025-05-15
SKW6269 ,United States,32.9312,-97.1658,134.79,2025-05-15
DAL2375 ,United States,34.4619,-83.8437,211.89,2025-05-15
EZY84ZA ,United Kingdom,49.8743,2.6173,221.42,2025-05-15
,China,26.7751,119.9377,232.91,2025-05-15
N856LF  ,United States,45.5294,-121.6962,117.88,2025-05-15
FHXJY   ,France,49.3849,2.7153,53.35,2025-05-15
N856MB  ,United States,35.5883,-107.2335,56.1,2025-05-15
DEZCD   ,Germany,49.46,8.667,74.61,2025-05-15
AFR1640 ,France,50.0453,3.0005,219.26,2025-05-15
SWA1081 ,United States,37.8837,-76.6496,211.23,2025-05-15
DAL1073 ,United States,29.6622,-96.5487,250.02,2025-05-15
AFR6210 ,France,43.4766,6.4896,197.39,2025-05-15
DERWS   ,Germany,50.4728,10.3031,83.98,2025-05-15
CSN8335 ,China,6.0263,115.7927,128.4,2025-05-15
ASA101  ,United States,60.3639,-145.2372,221.1,2025-05-15
JBU1083 ,United States,40.6425,-73.6375,136.02,2025-05-15
LZB432  ,Bulgaria,42.6413,23.6532,111.24,2025-05-15
WIF808  ,Norway,67.4435,14.1157,106.26,2025-05-15
EJU36RE ,Austria,44.7634,-1.0233,226.97,2025-05-15
EJU83MN ,Austria,46.8274,-4.577,231.5,2025-05-15
AUA65   ,Austria,53.4362,-6.5929,266.48,2025-05-15
LNTFK   ,Norway,59.7795,9.3404,42.35,2025-05-15
FGMPM   ,France,46.3045,4.0708,138.35,2025-05-15
VAW9807 ,Bulgaria,41.9295,19.5912,179.69,2025-05-15
LNI989  ,Indonesia,0.8754,104.1215,118.59,2025-05-15
AIZ053  ,Bulgaria,32.6352,33.7553,164.15,2025-05-15
NOZ2KU  ,Norway,52.7531,20.3142,197.92,2025-05-15
,San Marino,42.5924,18.5868,185.04,2025-05-15
EJU15XQ ,Austria,51.8179,4.0017,148.99,2025-05-15
NOZ321  ,Norway,65.768,14.0623,255.21,2025-05-15
EJU7057 ,Austria,37.0264,-4.3976,174.56,2025-05-15
EJU84EQ ,Austria,38.0493,-7.614,230.49,2025-05-15
SWA908  ,United States,40.8896,-73.9492,147.42,2025-05-15
NOZ4TL  ,Norway,51.2748,19.5949,216.28,2025-05-15
AAL1561 ,United States,37.9136,-91.791,204.65,2025-05-15
AAL1662 ,United States,40.4597,-74.916,231.49,2025-05-15
VALOR60 ,United States,29.3498,-82.423,80.11,2025-05-15
NOZ1171 ,Norway,60.4215,8.9043,219.39,2025-05-15
DSO14RI ,France,45.6522,3.7505,219.34,2025-05-15
MGH412  ,Bulgaria,50.6362,8.2746,249.6,2025-05-15
NOZ1871 ,Norway,53.0302,11.2932,209.63,2025-05-15
SEU7558 ,Bulgaria,43.806,27.402,214.92,2025-05-15
SEU7348 ,Bulgaria,37.4957,30.7285,200.84,2025-05-15
ELY810  ,San Marino,40.3326,21.9747,262.66,2025-05-15
EDV5091 ,United States,40.9867,-80.3653,237.11,2025-05-15
GIA156  ,Indonesia,-1.215,104.6455,241.11,2025-05-15
PJJ525A ,Bulgaria,44.0633,18.48,162.98,2025-05-15
RPA5765 ,United States,42.2377,-71.0667,104.45,2025-05-15
EJU62CQ ,Austria,42.9774,5.1377,225.57,2025-05-15
LBQ425  ,United States,39.1794,-99.1056,90.83,2025-05-15
SPADE80 ,United States,52.8294,6.226,61.54,2025-05-15
BCS6012 ,Austria,43.7176,15.2063,220.02,2025-05-15
OECCB   ,Austria,42.0533,12.5156,55.79,2025-05-15
DAL2727 ,United States,41.5148,-93.6278,90.56,2025-05-15
EJU97RH ,Austria,42.8196,-0.3515,223.19,2025-05-15
EJU61BN ,Austria,47.6824,7.4646,101.92,2025-05-15
SWA210  ,United States,40.167,-87.6648,227.36,2025-05-15
AIZ336  ,Bulgaria,32.7497,33.7263,205.25,2025-05-15
NKS2484 ,United States,38.1159,-82.5035,221.25,2025-05-15
JAF3FX  ,Bulgaria,44.8814,18.1391,211.94,2025-05-15
MDT1    ,Norway,59.6423,10.6733,86.17,2025-05-15
AAL1618 ,United States,33.2238,-95.3155,259.99,2025-05-15
AIZ741  ,Denmark,41.8027,15.7399,214.75,2025-05-15
PXR21U  ,France,47.0847,-1.524,70.49,2025-05-15
NOZ81R  ,Norway,45.403,-2.4376,232.84,2025-05-15
EJU35CQ ,Austria,43.1858,11.6253,229.33,2025-05-15
ENY3957 ,United States,33.7264,-84.5873,145.16,2025-05-15
DNU62R  ,Denmark,55.3282,12.8838,122.18,2025-05-15
EJU95PB ,Austria,43.5902,15.1396,221.64,2025-05-15
HUA102A ,Hungary,41.1885,37.5919,230.95,2025-05-15
UAL1137 ,United States,14.5304,-90.6307,86.87,2025-05-15
SWA762  ,United States,36.7104,-81.4227,219.75,2025-05-15
EJU95DC ,Austria,49.0822,15.4131,237.97,2025-05-15
GLO1205 ,Brazil,-25.631,-47.3611,249.98,2025-05-15
VLB316  ,Bulgaria,48.7807,4.0164,212.03,2025-05-15
,Indonesia,-6.1967,107.2692,209.31,2025-05-15
D3042   ,Germany,56.0221,9.1086,18.87,2025-05-15
SWA428  ,United States,30.5624,-95.0914,235.89,2025-05-15
AMQ437  ,Bulgaria,45.5893,15.6557,227.31,2025-05-15
JAF63K  ,Bulgaria,43.0803,1.2891,224.93,2025-05-15
,Bulgaria,41.4959,21.2363,245.82,2025-05-15
SKW5842 ,United States,42.7885,-74.448,222.99,2025-05-15
CFG4HC  ,Bulgaria,46.9506,14.4007,209.22,2025-05-15
BTK8368 ,Indonesia,-7.0141,109.9444,204.67,2025-05-15
WZZ456  ,Hungary,41.7424,29.3088,200.62,2025-05-15
WZZ55   ,Hungary,47.3816,7.6736,96.19,2025-05-15
SWX11   ,Sweden,62.1396,17.4548,134.88,2025-05-15
LZB302  ,Bulgaria,46.308,19.5791,246.56,2025-05-15
TKJ4NJ  ,Turkey,40.8611,29.2041,104.74,2025-05-15
UAL512  ,United States,30.3272,-96.128,236.17,2025-05-15
QFA7354 ,Australia,-35.2625,148.5675,231.92,2025-05-15
UBG189  ,Bangladesh,25.0406,89.3979,123.7,2025-05-15
ITY121  ,Italy,49.8162,7.8142,243.41,2025-05-15
ITY1287 ,Italy,42.8502,12.5265,234.81,2025-05-15
SWA1888 ,United States,29.2206,-92.1649,266.88,2025-05-15
CSH823  ,China,37.2965,127.115,120.77,2025-05-15
ZSZBB   ,South Africa,37.2108,27.8337,105.65,2025-05-15
FDX1583 ,United States,35.3111,-99.7389,192.54,2025-05-15
EJU82MY ,Austria,43.1672,-1.9544,222.34,2025-05-15
DAL227  ,United States,-16.2118,-48.1162,239.06,2025-05-15
DAL1729 ,United States,33.6318,-84.3477,66.36,2025-05-15
RPA5697 ,United States,39.5485,-75.4883,225.82,2025-05-15
TAM4702 ,Brazil,-22.9179,-45.9943,197.47,2025-05-15
TAM3455 ,Brazil,-22.9192,-46.3848,161.54,2025-05-15
SWA117  ,United States,28.921,-81.7262,164.01,2025-05-15
TAM8118 ,Brazil,-25.6733,-48.1361,216.9,2025-05-15
RPA3524 ,United States,40.7611,-84.7911,213.32,2025-05-15
UAL1375 ,United States,40.3882,-74.6755,146.38,2025-05-15
XEL     ,Australia,-37.6015,143.7766,59.04,2025-05-15
NKS2133 ,United States,32.1989,-82.1579,272.24,2025-05-15
FFT1563 ,United States,32.6971,-83.3051,220.54,2025-05-15
UAL2115 ,United States,40.9128,-75.0186,216.86,2025-05-15
UAL959  ,United States,51.8102,-3.7513,252.95,2025-05-15
MXY794  ,United States,31.5536,-83.9637,189.47,2025-05-15
GTW432  ,United States,37.8553,-91.9442,114.89,2025-05-15
THY28N  ,Turkey,41.9164,28.4894,153.86,2025-05-15
AIC189D ,India,48.0752,16.597,67.14,2025-05-15
DKH1365 ,China,25.7356,120.4655,244.88,2025-05-15
LVHUM   ,Argentina,-34.5349,-58.7652,76.45,2025-05-15
UAE65U  ,United Arab Emirates,55.4216,12.5551,125.65,2025-05-15
GAF141  ,Germany,42.3212,15.4455,210.24,2025-05-15
THY3TE  ,Turkey,49.7569,13.7156,254.09,2025-05-15
ENT58UK ,Poland,45.4958,8.9099,235.81,2025-05-15
ENT51KC ,Poland,39.0305,-7.7855,228.81,2025-05-15
ENT1357 ,Poland,46.3901,15.9933,226.27,2025-05-15
ENT567  ,Poland,24.9884,54.995,123.25,2025-05-15
ARZ352  ,United States,30.5855,-98.8621,93.29,2025-05-15
ATN3310 ,United States,38.2601,-105.8512,287.65,2025-05-15
N432VA  ,United States,35.5299,-80.236,164.03,2025-05-15
